temp,spCond,pH,ODO,turb,fDOM,CHL,NO3,cluster,SUBcluster
15.362,159.83,7.53,102.66,14.27,22.91,0.53,18.89,2,2
15.365,159.85,7.53,102.66,14.27,22.93,0.52,18.8,2,2
15.37,159.82,7.53,102.64,14.15,22.96,0.53,18.85,2,2
15.376,159.88,7.53,102.63,14.13,22.96,0.53,18.92,2,2
15.378,159.91,7.53,102.62,14.14,22.98,0.54,18.84,2,2
15.383,159.89,7.53,102.6,14.09,23,0.55,19.26,2,2
15.385,159.9,7.53,102.59,14.08,23.01,0.54,19.2,2,2
15.387,159.89,7.53,102.56,14.13,23.01,0.55,19.21,2,2
15.386,159.9,7.53,102.53,14.09,23.02,0.58,19.26,2,2
15.384,159.94,7.53,102.51,14.12,23.02,0.59,19.19,2,2
15.379,160.05,7.53,102.47,14.15,23.02,0.61,19.28,2,2
15.372,160.07,7.53,102.44,14.27,23.02,0.61,19.05,2,2
15.364,160.12,7.53,102.41,14.33,23.03,0.62,19.11,2,2
15.357,160.16,7.53,102.39,14.36,23.02,0.61,19.03,2,2
15.353,160.22,7.53,102.4,14.55,23.01,0.6,19.05,2,2
15.35,160.24,7.53,102.4,14.48,22.99,0.6,18.96,2,2
15.349,160.31,7.53,102.41,14.51,22.99,0.59,19.1,2,2
15.349,160.3,7.53,102.42,14.44,23.01,0.56,18.82,2,2
15.349,160.36,7.53,102.44,14.42,23.03,0.55,19.01,2,2
15.349,160.41,7.53,102.45,14.38,23.05,0.54,18.97,2,2
15.35,160.47,7.53,102.46,14.31,23.05,0.55,18.98,2,2
15.351,160.49,7.53,102.47,14.16,23.08,0.56,18.91,2,2
15.354,160.53,7.53,102.49,14.08,23.1,0.55,18.93,2,2
15.362,161,7.53,102.52,13.9,23.18,0.57,19.04,2,2
15.374,162.06,7.53,102.56,13.87,23.23,0.56,19.02,2,2
15.383,162.86,7.53,102.6,13.71,23.32,0.54,19.35,2,2
15.447,169.09,7.53,102.75,13.21,23.77,0.53,30.81,2,2
15.486,176.28,7.53,102.62,13.2,24.42,0.48,40.54,2,4
15.433,169.38,7.53,102.47,13.36,23.94,0.53,30.96,2,2
15.392,164.67,7.54,102.41,13.63,23.57,0.52,23.38,2,2
15.387,163.74,7.54,102.41,13.66,23.47,0.53,23.24,2,2
15.386,163.09,7.54,102.41,13.65,23.38,0.51,22.59,2,2
15.387,162.64,7.54,102.43,13.55,23.36,0.52,20.73,2,2
15.389,162.41,7.54,102.44,13.45,23.36,0.54,20.46,2,2
15.39,162.38,7.54,102.44,13.44,23.34,0.53,19.99,2,2
15.391,162.74,7.54,102.46,13.46,23.32,0.55,20.2,2,2
15.391,163.19,7.54,102.46,13.53,23.33,0.55,21.09,2,2
15.39,163.72,7.54,102.46,13.64,23.38,0.57,22.14,2,2
15.388,164.26,7.54,102.45,13.71,23.38,0.58,22.06,2,2
15.386,164.81,7.54,102.45,13.84,23.41,0.58,22.5,2,2
15.386,165.28,7.54,102.44,13.91,23.44,0.57,23.56,2,2
15.386,165.51,7.54,102.45,13.9,23.47,0.54,24.54,2,2
15.386,165.7,7.54,102.44,13.89,23.49,0.53,25.33,2,2
15.385,165.77,7.54,102.44,13.89,23.48,0.52,25.63,2,2
15.384,165.69,7.54,102.44,13.75,23.52,0.51,25.41,2,2
15.385,165.61,7.54,102.45,13.7,23.51,0.51,25.42,2,2
15.387,165.44,7.54,102.46,13.72,23.47,0.51,25.04,2,2
15.389,165.25,7.54,102.46,13.85,23.45,0.52,24.72,2,2
15.391,164.67,7.54,102.5,14.3,23.35,0.53,22.7,2,2
15.39,164.44,7.54,102.51,14.43,23.3,0.54,22.93,2,2
15.389,164.21,7.55,102.52,14.68,23.28,0.55,22.42,2,2
15.386,164.23,7.55,102.53,14.85,23.26,0.54,22.25,2,2
15.383,164.27,7.55,102.53,14.91,23.26,0.54,22.8,2,2
15.381,164.44,7.55,102.54,14.92,23.27,0.54,23.18,2,2
15.38,164.56,7.55,102.54,14.8,23.26,0.51,23.54,2,2
15.38,164.73,7.55,102.55,14.59,23.27,0.54,23.52,2,2
15.38,164.82,7.55,102.56,14.4,23.31,0.52,23.74,2,2
15.379,164.91,7.55,102.56,14.24,23.33,0.51,23.85,2,2
15.378,164.94,7.55,102.55,14.09,23.34,0.5,24.11,2,2
15.377,164.96,7.55,102.55,14.06,23.38,0.51,24.05,2,2
15.377,165.04,7.55,102.54,13.86,23.39,0.52,24.2,2,2
15.377,165.1,7.55,102.54,13.81,23.42,0.52,24.18,2,2
15.378,165.15,7.55,102.54,13.73,23.44,0.51,24.21,2,2
15.379,165.2,7.55,102.54,13.63,23.42,0.52,24.55,2,2
15.38,165.83,7.55,102.54,13.62,23.48,0.5,25.4,2,2
15.366,165.98,7.55,102.51,14.14,23.46,0.52,25.6,2,2
15.368,165.68,7.55,102.53,14.51,23.37,0.53,25.04,2,2
15.366,165.69,7.55,102.55,15.86,23.17,0.58,24.83,2,2
15.343,166.04,7.55,102.5,15.99,23.02,0.54,24.98,2,2
15.342,166.08,7.55,102.5,15.6,23.06,0.53,25.2,2,2
15.342,166.09,7.55,102.5,15.52,23.07,0.52,25.14,2,2
15.342,166.1,7.55,102.51,15.35,23.08,0.52,25.07,2,2
15.342,166.1,7.55,102.5,15.22,23.1,0.5,25.13,2,2
15.341,166.12,7.55,102.5,15.09,23.11,0.52,25.23,2,2
15.341,166.14,7.55,102.5,14.95,23.14,0.53,25.16,2,2
15.34,166.14,7.55,102.5,14.88,23.17,0.53,25.07,2,2
15.339,166.18,7.55,102.5,14.75,23.18,0.54,25.16,2,2
15.338,166.21,7.55,102.5,14.64,23.21,0.53,25.12,2,2
15.338,166.2,7.55,102.49,14.54,23.25,0.54,25.19,2,2
15.337,166.21,7.55,102.49,14.46,23.28,0.55,25.19,2,2
15.337,166.23,7.55,102.49,14.33,23.28,0.55,25.16,2,2
15.336,166.25,7.55,102.49,14.28,23.29,0.55,25.24,2,2
15.335,166.27,7.55,102.49,14.16,23.32,0.54,25.32,2,2
15.334,166.32,7.55,102.48,14.1,23.34,0.54,25.08,2,2
15.333,166.35,7.55,102.48,14.1,23.36,0.53,25.26,2,2
15.332,166.4,7.55,102.48,13.93,23.36,0.52,25.26,2,2
15.332,166.4,7.55,102.47,13.9,23.36,0.51,25.35,2,2
15.331,166.44,7.55,102.47,13.87,23.36,0.51,25.42,2,2
15.33,166.51,7.55,102.47,13.85,23.35,0.5,25.53,2,2
15.329,166.55,7.55,102.47,13.83,23.36,0.5,25.47,2,2
15.327,166.56,7.55,102.47,13.78,23.37,0.5,25.54,2,2
15.326,166.62,7.55,102.47,13.78,23.39,0.51,25.57,2,2
15.324,166.67,7.55,102.47,13.79,23.39,0.52,25.44,2,2
15.323,166.71,7.55,102.46,13.81,23.41,0.51,25.5,2,2
15.321,166.73,7.55,102.45,13.86,23.41,0.51,25.44,2,2
15.321,166.77,7.55,102.44,13.83,23.43,0.53,25.56,2,2
15.319,166.92,7.55,102.44,13.77,23.44,0.52,25.37,2,2
15.318,167.22,7.55,102.43,13.76,23.46,0.53,25.49,2,2
15.317,167.68,7.55,102.43,13.71,23.45,0.54,25.56,2,2
15.315,168.3,7.55,102.42,13.64,23.47,0.54,25.37,2,2
15.314,169.19,7.55,102.4,13.57,23.49,0.52,25.46,2,2
15.313,170.04,7.55,102.39,13.49,23.51,0.52,25.31,2,2
15.313,170.94,7.55,102.38,13.43,23.51,0.51,25.43,2,2
15.313,171.77,7.55,102.37,13.34,23.52,0.51,25.42,2,2
15.312,172.75,7.55,102.35,13.25,23.54,0.53,25.24,2,2
15.309,174.01,7.55,102.33,13.11,23.57,0.52,25.2,2,2
15.307,175.8,7.55,102.31,13,23.6,0.52,25.15,2,2
15.304,177.28,7.55,102.3,12.89,23.61,0.52,25.14,2,2
15.303,178.85,7.55,102.28,12.8,23.64,0.52,25.13,2,2
15.302,180.19,7.55,102.25,12.68,23.66,0.51,25.14,2,2
15.3,183.04,7.54,102.23,12.46,23.7,0.52,25.12,2,2
15.298,184.38,7.54,102.21,12.34,23.73,0.5,25.06,2,2
15.295,187.61,7.54,102.2,12.15,23.77,0.5,24.9,2,2
15.289,192.84,7.54,102.19,11.95,23.81,0.47,24.78,2,2
15.281,199.01,7.54,102.17,11.59,23.87,0.47,24.66,2,2
15.265,210.13,7.53,102.14,11.13,23.95,0.45,24.43,2,4
15.253,217.54,7.53,102.11,10.77,24.01,0.44,24.18,2,4
15.24,225.18,7.53,102.07,10.49,24.05,0.42,24.18,2,4
15.228,232.02,7.53,102.02,10.28,24.11,0.43,24.06,2,4
15.217,238.15,7.53,101.96,10.11,24.15,0.42,24.06,2,4
15.212,243.28,7.52,101.91,9.97,24.19,0.44,24.01,2,4
15.212,247.3,7.52,101.87,9.92,24.24,0.46,23.97,2,4
15.222,253.53,7.53,101.8,9.87,24.29,0.49,24.18,2,4
15.233,242.63,7.53,101.74,9.42,24.26,0.46,24.17,2,4
15.221,231.59,7.54,101.68,9.13,24.29,0.43,24.12,2,4
15.205,232.36,7.55,101.63,9.38,24.29,0.41,24.18,2,4
15.207,233.88,7.55,101.63,9.38,24.31,0.41,24.1,2,4
15.208,235.29,7.55,101.63,9.43,24.33,0.42,24.07,2,4
15.213,236.32,7.55,101.63,9.47,24.33,0.42,24.24,2,4
15.219,236.54,7.55,101.64,9.4,24.35,0.43,24.11,2,4
15.239,233.6,7.55,101.68,9.08,24.33,0.44,24.22,2,4
15.249,231.31,7.55,101.7,8.98,24.32,0.43,24.06,2,4
15.257,228.75,7.55,101.72,8.94,24.33,0.41,24.19,2,4
15.264,226.21,7.55,101.74,8.86,24.33,0.42,24.16,2,4
15.272,223.42,7.55,101.76,8.8,24.34,0.4,24.25,2,4
15.282,220.58,7.56,101.8,8.7,24.34,0.39,24.1,2,4
15.292,218.37,7.56,101.85,8.62,24.33,0.38,24.16,2,4
15.308,216.3,7.56,101.9,8.58,24.31,0.38,24.32,2,4
15.326,214.38,7.56,101.97,8.43,24.28,0.38,24.19,2,4
15.349,212.64,7.56,102.06,8.23,24.26,0.38,24.28,2,4
15.38,211.06,7.56,102.18,8.06,24.27,0.4,24.13,2,4
15.415,209.57,7.57,102.3,7.84,24.25,0.39,24.16,2,4
15.45,208.05,7.57,102.39,7.67,24.23,0.4,24.27,2,4
15.469,206.41,7.57,102.43,7.62,24.2,0.41,24.29,2,4
15.475,204.61,7.57,102.44,7.5,24.19,0.41,24.15,2,4
15.475,202.63,7.58,102.42,7.45,24.19,0.4,24.2,2,4
15.464,200.69,7.58,102.37,7.47,24.19,0.4,24.07,2,4
15.44,198.96,7.58,102.28,7.52,24.19,0.42,24.17,2,4
15.409,197.5,7.58,102.19,7.51,24.2,0.42,23.89,2,4
15.389,196.77,7.58,102.15,7.49,24.21,0.41,24.08,2,4
15.381,196.73,7.58,102.14,7.47,24.23,0.42,23.87,2,4
15.381,197.15,7.58,102.16,7.46,24.25,0.42,23.91,2,4
15.386,197.76,7.59,102.2,7.47,24.28,0.41,23.89,2,4
15.398,198.61,7.59,102.29,7.42,24.29,0.37,23.96,2,4
15.412,199.11,7.59,102.35,7.33,24.28,0.37,23.82,2,4
15.423,199.42,7.59,102.39,7.33,24.28,0.36,23.96,2,4
15.432,199.56,7.59,102.42,7.31,24.28,0.37,23.86,2,4
15.44,199.67,7.59,102.44,7.28,24.28,0.39,23.82,2,4
15.443,199.79,7.59,102.45,7.27,24.28,0.41,23.89,2,4
15.445,199.97,7.59,102.44,7.26,24.27,0.42,23.75,2,4
15.445,200.11,7.59,102.45,7.24,24.26,0.43,23.89,2,4
15.454,199.87,7.59,102.49,7.21,24.24,0.4,23.61,2,4
15.472,199.21,7.59,102.53,7.16,24.23,0.37,23.7,2,4
15.499,198.29,7.59,102.61,7.03,24.19,0.35,23.61,2,4
15.648,193.44,7.59,102.9,6.61,24.13,0.32,23.52,2,4
15.699,191.92,7.6,102.93,6.5,24.08,0.31,23.63,2,4
15.681,191.76,7.6,102.82,6.65,24.1,0.34,23.72,2,4
15.794,192.07,7.6,103.19,6.62,24.11,0.32,24.18,2,4
15.965,194.74,7.6,103.31,6.5,24.15,0.31,23.98,2,4
15.975,195.33,7.6,103.19,6.52,24.18,0.33,24.02,2,4
15.972,195.53,7.6,103.08,6.54,24.19,0.34,24.14,2,4
15.975,195.59,7.6,103.01,6.54,24.21,0.34,24.05,2,4
15.988,195.84,7.6,103.01,6.53,24.25,0.35,24.03,2,4
16.009,196.14,7.6,103.02,6.5,24.24,0.35,24.14,2,4
16.027,196.41,7.6,103.06,6.49,24.24,0.35,24.05,2,4
16.057,196.91,7.6,103.14,6.43,24.27,0.35,24.11,2,4
16.098,197.59,7.6,103.27,6.38,24.29,0.37,24.02,2,4
16.143,198.35,7.61,103.39,6.33,24.3,0.39,24.08,2,4
16.183,199.08,7.61,103.48,6.28,24.33,0.38,24.02,2,4
16.215,199.66,7.61,103.54,6.24,24.35,0.38,24.1,2,4
16.23,200.2,7.61,103.56,6.2,24.34,0.38,23.87,2,4
16.229,200.4,7.61,103.54,6.2,24.37,0.37,23.98,2,4
16.209,200.44,7.62,103.48,6.2,24.41,0.34,24.08,2,4
16.183,200.37,7.62,103.44,6.18,24.42,0.36,24.02,2,4
16.167,201.07,7.62,103.5,6.15,24.4,0.34,24.11,2,4
16.195,202.01,7.62,103.68,6.11,24.39,0.34,24.12,2,4
16.435,209.68,7.62,104.52,5.9,24.31,0.31,24.42,2,4
16.582,214.77,7.63,104.96,5.75,24.24,0.3,24.73,2,4
16.615,216.03,7.63,104.99,5.68,24.21,0.29,25.15,2,4
16.633,216.2,7.63,104.98,5.63,24.16,0.29,25.49,2,4
16.65,216.04,7.63,104.96,5.61,24.14,0.29,25.45,2,4
16.671,215.15,7.63,104.89,5.6,24.1,0.3,25.59,2,4
16.673,214.66,7.63,104.86,5.6,24.08,0.29,25.66,2,4
16.673,214.17,7.63,104.82,5.61,24.07,0.29,25.36,2,4
16.672,213.54,7.63,104.78,5.61,24.07,0.29,25.53,2,4
16.669,212.96,7.63,104.74,5.62,24.05,0.3,25.48,2,4
16.664,212.28,7.63,104.7,5.63,24.06,0.29,25.33,2,4
16.659,211.7,7.63,104.65,5.63,24.07,0.29,25.18,2,4
16.653,211.12,7.63,104.6,5.62,24.07,0.29,25.25,2,4
16.647,210.7,7.63,104.57,5.62,24.05,0.3,25.17,2,4
16.645,210.25,7.63,104.55,5.66,24.03,0.3,25.09,2,4
16.643,209.89,7.63,104.53,5.68,24.03,0.29,25.1,2,4
16.642,209.5,7.64,104.52,5.7,24.01,0.3,25.15,2,4
16.642,209.11,7.64,104.5,5.7,23.98,0.32,25.19,2,4
16.642,208.77,7.64,104.51,5.71,23.99,0.33,25.26,2,4
16.646,208.33,7.64,104.53,5.72,23.97,0.33,25.19,2,4
16.654,207.94,7.64,104.56,5.73,23.98,0.32,25.27,2,4
16.661,207.51,7.64,104.59,5.74,23.98,0.32,25.2,2,4
16.665,207.2,7.64,104.59,5.74,23.96,0.32,25.11,2,4
16.533,203.44,7.64,104.22,5.88,24.02,0.33,25.11,2,4
16.415,202.22,7.64,103.96,5.9,24.05,0.34,25.25,2,4
16.402,201.18,7.64,104.09,5.9,24.05,0.37,25.33,2,4
16.435,202.16,7.64,104.21,5.92,24.06,0.33,26.02,2,4
16.329,202.57,7.64,103.87,6.02,24.06,0.37,26.35,2,4
16.317,202.43,7.64,103.85,6.01,24.05,0.38,26.27,2,4
16.31,202.26,7.64,103.84,6.04,24.04,0.38,26.26,2,4
16.306,202.11,7.64,103.84,6.05,24.06,0.38,26.25,2,4
16.3,201.91,7.64,103.83,6.06,24.06,0.38,26.34,2,4
16.292,201.66,7.64,103.83,6.07,24.07,0.37,26.16,2,4
16.289,201.42,7.64,103.83,6.05,24.07,0.38,26.29,2,4
16.29,201.15,7.64,103.86,6.02,24.05,0.38,26.22,2,4
16.293,200.95,7.63,103.88,6.03,24.07,0.37,26.29,2,4
16.293,200.73,7.63,103.88,6.02,24.08,0.38,26.35,2,4
16.288,200.27,7.63,103.87,5.99,24.11,0.37,26.24,2,4
16.28,200.04,7.63,103.84,5.96,24.11,0.37,26.36,2,4
16.267,199.77,7.63,103.79,5.96,24.1,0.36,26.33,2,4
16.247,199.51,7.63,103.72,5.99,24.11,0.36,26.32,2,4
16.204,198.87,7.63,103.61,6.02,24.09,0.36,26.39,2,4
16.183,198.47,7.63,103.57,6.02,24.1,0.34,26.29,2,4
16.176,198.39,7.63,103.56,6.01,24.12,0.34,26.26,2,4
16.166,198.33,7.63,103.54,5.97,24.14,0.32,26.44,2,4
16.202,199.1,7.62,103.75,5.87,24.2,0.33,26.63,2,4
16.304,201.98,7.62,104.18,5.71,24.31,0.33,26.7,2,4
16.448,206.5,7.62,104.76,5.52,24.46,0.35,26.69,2,4
16.609,211.99,7.62,105.34,5.3,24.61,0.35,25.83,2,4
16.746,217.91,7.62,105.81,5.12,24.76,0.37,25.4,2,4
16.853,223.4,7.62,106.16,4.97,24.92,0.38,24.49,2,4
16.914,228.05,7.63,106.31,4.9,25.06,0.38,24.01,2,4
16.899,230.58,7.63,106.18,4.87,25.22,0.35,24.22,2,4
16.824,231.12,7.64,105.83,4.96,25.36,0.35,24.19,2,4
16.716,230.15,7.64,105.45,5.11,25.5,0.35,24.83,2,4
16.662,230.31,7.65,105.28,5.4,25.69,0.33,24.91,2,4
16.661,232.74,7.65,105.23,5.76,25.88,0.33,25.11,2,4
16.719,237.32,7.65,105.29,6.13,26.14,0.33,26.54,2,4
16.814,243.54,7.65,105.35,6.43,26.41,0.33,26.63,2,4
16.939,250.23,7.65,105.41,6.76,26.65,0.31,28.28,2,4
17.081,257.08,7.64,105.48,7.04,26.92,0.31,28.81,2,4
17.222,263.92,7.64,105.38,7.35,27.19,0.31,29.88,2,4
17.308,268.3,7.63,105.11,7.51,27.5,0.3,29.87,2,4
17.382,272.25,7.62,104.62,7.66,27.95,0.3,30.23,2,4
17.41,273.42,7.61,104.31,7.69,28.17,0.31,30.4,2,4
17.42,273.72,7.61,104.02,7.7,28.24,0.32,30.47,2,4
17.423,273.76,7.6,103.75,7.73,28.21,0.32,30.49,2,4
17.404,273.6,7.6,103.49,7.75,28.2,0.33,30.45,2,4
17.367,273.01,7.6,102.97,7.71,28.17,0.26,30.52,2,4
17.258,266.71,7.6,102.57,7.5,27.75,0.29,30.2,2,4
17.003,253.74,7.61,102.38,7.17,27.33,0.32,29.48,2,4
17.09,252.83,7.61,103.33,7.18,26.8,0.33,29.24,2,4
17.246,254.88,7.62,103.69,7.08,26.56,0.3,29.29,2,4
17.245,254.15,7.62,103.61,7,26.5,0.3,29.35,2,4
17.222,252.85,7.62,103.51,6.93,26.43,0.29,29.2,2,4
17.181,250.81,7.62,103.41,6.82,26.35,0.28,29.24,2,4
17.15,249.14,7.62,103.34,6.77,26.28,0.28,28.89,2,4
17.137,247.73,7.62,103.4,6.71,26.22,0.28,28.58,2,4
17.12,246.83,7.62,103.42,6.67,26.13,0.29,28.58,2,4
17.102,246.03,7.62,103.46,6.61,26.05,0.3,28.42,2,4
17.087,245.23,7.62,103.49,6.6,25.97,0.32,28.55,2,4
17.069,244.69,7.62,103.54,6.59,25.92,0.34,28.4,2,4
17.056,244.21,7.62,103.6,6.62,25.88,0.35,28.46,2,4
17.048,243.81,7.62,103.66,6.6,25.82,0.35,28.33,2,4
17.039,243.53,7.61,103.69,6.61,25.78,0.35,28.28,2,4
17.026,243.38,7.61,103.7,6.58,25.74,0.34,28.29,2,4
17.013,243.2,7.61,103.71,6.58,25.69,0.32,28.28,2,4
17.01,243,7.61,103.74,6.56,25.63,0.33,28.2,2,4
17.01,242.45,7.61,103.79,6.53,25.54,0.32,28.17,2,4
17.016,242.12,7.61,103.83,6.5,25.46,0.3,28.03,2,4
17.022,241.67,7.61,103.87,6.48,25.4,0.3,28.09,2,4
17.027,241.16,7.62,103.9,6.44,25.35,0.31,28.02,2,4
17.035,240.58,7.62,103.94,6.45,25.3,0.31,27.97,2,4
17.046,240.03,7.62,103.99,6.47,25.25,0.31,28.02,2,4
17.055,239.51,7.62,104.03,6.44,25.21,0.29,28.08,2,4
17.057,238.93,7.62,104.06,6.47,25.16,0.3,28.07,2,4
17.057,238.32,7.62,104.09,6.49,25.13,0.28,28.07,2,4
17.057,237.66,7.63,104.13,6.5,25.07,0.29,28.09,2,4
17.06,237.19,7.63,104.17,6.51,25.05,0.29,27.84,2,4
16.907,237.89,7.63,103.89,6.4,24.97,0.31,27.74,2,4
16.795,236.64,7.62,103.72,6.33,25.02,0.32,27.47,2,4
16.793,236.7,7.62,103.75,6.33,25.03,0.32,27.44,2,4
16.797,236.87,7.62,103.8,6.34,25.03,0.32,27.49,2,4
16.898,239.64,7.62,104.27,6.35,24.93,0.33,27.55,2,4
16.91,239.82,7.62,104.3,6.37,24.92,0.33,27.46,2,4
16.919,239.94,7.62,104.32,6.37,24.89,0.34,27.18,2,4
16.924,239.96,7.62,104.32,6.38,24.88,0.34,27.27,2,4
16.926,239.96,7.62,104.31,6.37,24.88,0.35,27.34,2,4
16.924,239.92,7.62,104.29,6.39,24.87,0.35,27.24,2,4
16.918,239.85,7.62,104.26,6.38,24.86,0.34,27.29,2,4
16.913,239.71,7.61,104.24,6.4,24.85,0.35,27.24,2,4
16.908,239.56,7.61,104.22,6.38,24.85,0.35,27.22,2,4
16.905,239.42,7.61,104.22,6.4,24.84,0.36,27.11,2,4
16.905,239.3,7.61,104.22,6.4,24.83,0.36,27.07,2,4
16.907,239.22,7.61,104.23,6.4,24.83,0.35,27.15,2,4
16.911,239.19,7.61,104.24,6.39,24.82,0.34,27.09,2,4
16.915,239.13,7.61,104.26,6.39,24.83,0.34,27.18,2,4
16.92,239.11,7.61,104.27,6.37,24.83,0.34,27.1,2,4
16.924,239.15,7.61,104.28,6.36,24.81,0.33,27.26,2,4
16.928,239.25,7.61,104.29,6.36,24.81,0.32,27.2,2,4
16.93,239.35,7.61,104.29,6.37,24.81,0.32,27.08,2,4
16.932,239.46,7.61,104.3,6.34,24.83,0.31,26.99,2,4
16.932,239.55,7.61,104.3,6.33,24.84,0.29,27.16,2,4
16.931,239.69,7.61,104.3,6.31,24.83,0.28,27,2,4
16.93,239.88,7.61,104.3,6.31,24.83,0.27,26.92,2,4
16.93,240.19,7.61,104.29,6.3,24.85,0.27,27.07,2,4
16.927,240.57,7.61,104.28,6.29,24.85,0.27,26.89,2,4
16.923,241.1,7.6,104.26,6.27,24.82,0.26,27.08,2,4
16.919,241.59,7.6,104.25,6.25,24.81,0.27,27.04,2,4
16.915,242.32,7.6,104.23,6.24,24.8,0.27,27.08,2,4
16.91,243.07,7.6,104.23,6.24,24.8,0.26,27,2,4
16.904,244.07,7.6,104.21,6.21,24.79,0.25,26.81,2,4
16.899,245,7.6,104.21,6.19,24.78,0.26,26.91,2,4
16.892,247.33,7.6,104.24,6.15,24.76,0.27,26.8,2,4
16.889,248.83,7.6,104.27,6.14,24.77,0.26,26.65,2,4
16.885,250.31,7.6,104.29,6.13,24.76,0.27,26.82,2,4
16.878,252.06,7.6,104.31,6.09,24.75,0.26,26.73,2,4
16.857,255.42,7.6,104.37,5.99,24.69,0.26,26.77,2,4
16.846,257.18,7.6,104.39,5.93,24.67,0.25,26.64,2,4
16.829,258.71,7.6,104.41,5.88,24.65,0.25,26.65,2,4
16.809,260.34,7.6,104.42,5.86,24.63,0.25,26.59,2,4
16.762,262.94,7.6,104.44,5.81,24.62,0.25,26.62,2,4
16.711,265.03,7.6,104.45,5.78,24.59,0.25,26.53,2,4
16.681,265.74,7.6,104.44,5.8,24.59,0.26,26.39,2,4
16.627,266.57,7.6,104.44,5.78,24.61,0.25,26.35,2,4
16.593,266.49,7.6,104.47,5.8,24.59,0.27,26.42,2,4
16.574,265.31,7.6,104.5,5.88,24.62,0.31,26.45,2,4
16.57,264.19,7.6,104.53,5.94,24.6,0.3,26.38,2,4
16.578,261.42,7.6,104.59,6.04,24.61,0.31,26.45,2,4
16.586,258.29,7.61,104.59,6.1,24.64,0.32,26.54,2,4
16.6,254.95,7.61,104.58,6.14,24.67,0.34,26.53,2,4
16.619,249.99,7.61,104.53,6.19,24.7,0.35,26.35,2,4
16.625,247.38,7.61,104.46,6.22,24.69,0.35,26.37,2,4
16.67,244.81,7.61,104.36,6.23,24.6,0.33,26.25,2,4
16.719,245.11,7.61,104.41,6.17,24.54,0.33,26.11,2,4
16.645,244.63,7.61,104.1,6.1,24.52,0.34,26.06,2,4
16.62,246.34,7.61,104.09,6.15,24.58,0.35,26.03,2,4
16.649,251.11,7.6,104.28,6.09,24.6,0.34,26.19,2,4
16.644,253.69,7.6,104.27,6.03,24.58,0.31,26.37,2,4
16.624,256.4,7.6,104.23,5.98,24.58,0.32,26.36,2,4
16.599,258.88,7.6,104.19,5.96,24.55,0.31,26.23,2,4
16.579,261.08,7.6,104.16,5.92,24.56,0.32,26.39,2,4
16.561,262.55,7.6,104.14,5.93,24.55,0.31,26.27,2,4
16.549,262.93,7.6,104.14,5.91,24.52,0.33,26.22,2,4
16.543,262.43,7.6,104.15,5.91,24.52,0.33,26.21,2,4
16.544,261.32,7.6,104.18,5.96,24.54,0.33,26.22,2,4
16.544,260.07,7.6,104.19,6.01,24.55,0.32,26.15,2,4
16.536,258.96,7.6,104.18,6.04,24.57,0.35,26.22,2,4
16.524,257.88,7.6,104.15,6.05,24.57,0.35,26.19,2,4
16.493,256.95,7.6,104.05,6.08,24.56,0.35,26.31,2,4
16.455,256.57,7.61,103.95,6.08,24.6,0.37,26.07,2,4
16.412,256.38,7.61,103.82,6.07,24.64,0.39,26.04,2,4
16.377,256.29,7.61,103.75,6.03,24.64,0.37,25.97,2,4
16.359,256.39,7.61,103.73,5.97,24.67,0.36,26.06,2,4
16.343,256.8,7.61,103.71,5.89,24.68,0.36,26.05,2,4
16.338,257.52,7.61,103.75,5.83,24.65,0.35,26.05,2,4
16.354,258.22,7.61,103.87,5.82,24.62,0.31,25.92,2,4
16.381,258.79,7.61,104.05,5.8,24.6,0.31,25.9,2,4
16.41,259.44,7.61,104.29,5.79,24.58,0.31,26.03,2,4
16.434,259.98,7.61,104.53,5.8,24.57,0.32,25.84,2,4
16.45,260.37,7.61,104.78,5.84,24.53,0.31,25.94,2,4
16.463,260.69,7.61,105.03,5.88,24.5,0.32,25.86,2,4
16.467,261,7.62,105.24,5.9,24.5,0.32,25.94,2,4
16.454,261.41,7.62,105.37,5.91,24.48,0.32,25.77,2,4
16.442,261.87,7.62,105.48,5.91,24.46,0.31,25.86,2,4
16.432,262.27,7.62,105.55,5.91,24.45,0.3,25.81,2,4
16.425,262.67,7.63,105.59,5.91,24.46,0.31,25.82,2,4
16.415,263.08,7.63,105.59,5.87,24.45,0.31,25.93,2,4
16.41,263.45,7.63,105.59,5.83,24.47,0.3,25.83,2,4
16.412,263.77,7.63,105.6,5.8,24.49,0.29,25.87,2,4
16.427,264.07,7.63,105.64,5.77,24.48,0.28,25.89,2,4
16.442,264.34,7.63,105.64,5.76,24.46,0.27,25.87,2,4
16.465,264.8,7.63,105.61,5.68,24.39,0.29,25.82,2,4
16.48,264.91,7.63,105.58,5.68,24.37,0.3,25.97,2,4
16.487,265.04,7.63,105.53,5.68,24.38,0.3,25.83,2,4
16.484,265.12,7.63,105.43,5.69,24.34,0.32,25.86,2,4
16.471,265.29,7.63,105.3,5.69,24.34,0.32,26.02,2,4
16.425,265.74,7.62,104.81,5.66,24.29,0.3,26.06,2,4
16.385,265.76,7.62,104.42,5.66,24.31,0.3,26,2,4
16.391,266.26,7.61,104.29,5.55,24.27,0.29,26.12,2,4
16.423,266.48,7.61,104.32,5.54,24.24,0.3,26.06,2,4
16.459,266.4,7.6,104.44,5.47,24.19,0.31,25.99,2,4
